"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2024/02/15","19:00","-1.074","-","-0.929"
"2024/02/15","20:00","-0.888","-","-0.773"
"2024/02/15","21:00","-0.544","-","-0.422"
"2024/02/15","22:00","-0.133","-","-0.026"
"2024/02/15","23:00","0.255","-","0.338"
"2024/02/16","00:00","0.532","-","0.615"
"2024/02/16","01:00","0.622","-","0.716"
"2024/02/16","02:00","0.502","-","0.592"
"2024/02/16","03:00","0.236","-","0.342"
"2024/02/16","04:00","-0.076","-","0.033"
"2024/02/16","05:00","-0.353","-","-0.253"
"2024/02/16","06:00","-0.503","-","-0.394"
"2024/02/16","07:00","-0.449","-","-0.352"
"2024/02/16","08:00","-0.193","-","-0.105"
"2024/02/16","09:00","0.193","-","0.26"
"2024/02/16","10:00","0.626","-","0.658"
"2024/02/16","11:00","1.021","-","1.063"
"2024/02/16","12:00","1.296","-","1.323"
"2024/02/16","13:00","1.376","-","1.391"
"2024/02/16","14:00","1.209","-","1.221"
"2024/02/16","15:00","0.827","-","0.854"
"2024/02/16","16:00","0.323","-","0.376"
"2024/02/16","17:00","-0.212","-","-0.105"
"2024/02/16","18:00","-0.688","-","-0.574"
"2024/02/16","19:00","-0.992","-","-0.891"
"2024/02/16","20:00","-1.065","-","-0.945"
"2024/02/16","21:00","-0.935","-","-0.83"
"2024/02/16","22:00","-0.663","-","-0.547"
"2024/02/16","23:00","-0.316","-","-0.23"
"2024/02/17","00:00","0.034","-","0.111"
"2024/02/17","01:00","0.309","-","0.37"
"2024/02/17","02:00","0.439","-","0.517"
"2024/02/17","03:00","0.408","-","0.504"
"2024/02/17","04:00","0.267","-","0.335"
"2024/02/17","05:00","0.079","-","0.149"
"2024/02/17","06:00","-0.102","-","-0.024"
"2024/02/17","07:00","-0.198","-","-0.051"
"2024/02/17","08:00","-0.138","-","-0.042"
"2024/02/17","09:00","0.071","-","0.205"
"2024/02/17","10:00","0.373","-","0.43"
"2024/02/17","11:00","0.709","-","0.763"
"2024/02/17","12:00","1.016","-","1.085"
"2024/02/17","13:00","1.227","-","1.265"
"2024/02/17","14:00","1.27","-","1.327"
"2024/02/17","15:00","1.107","-","1.164"
"2024/02/17","16:00","0.766","-","0.884"
"2024/02/17","17:00","0.318","-","0.473"
"2024/02/17","18:00","-0.179","-","0.023"
"2024/02/17","19:00","-0.638","-","-0.403"
"2024/02/17","20:00","-0.952","-","-0.704"
"2024/02/17","21:00","-1.066","-","-0.867"
"2024/02/17","22:00","-0.998","-","-0.801"
"2024/02/17","23:00","-0.786","-","-0.567"
"2024/02/18","00:00","-0.478","-","-0.288"
"2024/02/18","01:00","-0.137","-","0.036"
"2024/02/18","02:00","0.163","-","0.323"
"2024/02/18","03:00","0.354","-","0.561"
"2024/02/18","04:00","0.415","-","0.625"
"2024/02/18","05:00","0.376","-","0.604"
"2024/02/18","06:00","0.267","-","0.481"
"2024/02/18","07:00","0.126","-","0.347"
"2024/02/18","08:00","0.034","-","0.27"
"2024/02/18","09:00","0.059","-","0.274"
"2024/02/18","10:00","0.2","-","0.375"
"2024/02/18","11:00","0.423","-","0.574"
"2024/02/18","12:00","0.69","-","0.823"
"2024/02/18","13:00","0.948","-","1.079"
"2024/02/18","14:00","1.135","-","1.261"
"2024/02/18","15:00","1.183","-","1.319"
"2024/02/18","16:00","1.052","-","1.171"
"2024/02/18","17:00","0.76","-","0.932"
"2024/02/18","18:00","0.349","-","0.555"
"2024/02/18","19:00","-0.133","-","0.127"
"2024/02/18","20:00","-0.6","-","-0.338"
"2024/02/18","21:00","-0.941","-","-0.676"
"2024/02/18","22:00","-1.1","-","-0.86"
"2024/02/18","23:00","-1.077","-","-0.854"
"2024/02/19","00:00","-0.895","-","-0.653"
"2024/02/19","01:00","-0.592","-","-0.366"
"2024/02/19","02:00","-0.23","-","-0.023"
"2024/02/19","03:00","0.116","-","0.338"
"2024/02/19","04:00","0.372","-","0.578"
"2024/02/19","05:00","0.504","-","0.76"
"2024/02/19","06:00","0.52","-","0.743"
"2024/02/19","07:00","0.433","-","0.655"
"2024/02/19","08:00","0.282","-","0.512"
"2024/02/19","09:00","0.155","-","0.418"
"2024/02/19","10:00","0.125","-","0.352"
"2024/02/19","11:00","0.204","-","0.438"
"2024/02/19","12:00","0.378","-","0.602"
